normalize_supplier_name,invoice_description,CategoryLevel1,CategoryLevel2,CategoryLevel3,CategoryLevel4,Cluster
GOODWOOD MOTORS,GOODWOOD MOTORS,,,,,41
GOOGLE,GOOGLE,,,,,3
GOTHAER ALLGEM VERS AG ULRICH SCHMITZ,GOTHAER ALLGEM VERS AG ULRICH SCHMITZ,,,,,3
GOUGEON ELECTRIQUE,GOUGEON ELECTRIQUE,,,,,3
GOURNET MONSIEUR PATRICE,GOURNET MONSIEUR PATRICE,,,,,14
GR CARS,GR CARS,,,,,3
GRAFICHE TAGLIANI STAMPA EUNICAZIONE SRL,GRAFICHE TAGLIANI STAMPA EUNICAZIONE SRL,,,,,19
GRAINE DESPACE TRAVAUX,GRAINE DESPACE TRAVAUX,,,,,3
GRAL BRUNO DOMINIQUE,GRAL BRUNO DOMINIQUE,,,,,3
GRAND FALLSWINDSOR MINOR,GRAND FALLSWINDSOR MINOR,,,,,3
GRAPHIC BUSINESS FORMS,GRAPHIC BUSINESS FORMS,,,,,3
GRASCIA LA POELEE GOURMANDE SAS,GRASCIA LA POELEE GOURMANDE SAS,,,,,68
GRAUPNER HERR FABIAN,GRAUPNER HERR FABIAN,,,,,3
GREENREB DEUTSCHLAND GMBH OBERHAUSEN,GREENREB DEUTSCHLAND GMBH OBERHAUSEN,,,,,13
GREVIN ETPAGNIE SA,GREVIN ETPAGNIE SA,,,,,32
GRICHE MONSIEUR BASSEM,GRICHE MONSIEUR BASSEM,,,,,14
GRIFFITHWILLIAMS KIAN,GRIFFITHWILLIAMS KIAN,,,,,3
GROENINCK MONSIEUR JIMMY,GROENINCK MONSIEUR JIMMY,,,,,14
GROUP AUTO PERTICARI SRL ACIREALE,GROUP AUTO PERTICARI SRL ACIREALE,,,,,15
GROUPE LOYAL EXPRESS,GROUPE LOYAL EXPRESS,,,,,3
GRUP BOIRA BARS & RESTAURANTS SLU,GRUP BOIRA BARS & RESTAURANTS SLU,,,,,63
GRUPO DE EMPRESAS LA CANASTA SL,GRUPO DE EMPRESAS LA CANASTA SL,,,,,9
GRUPO HOTELERO EJIDENSE SL,GRUPO HOTELERO EJIDENSE SL,,,,,9
GRUPO PEÑA AUTOMOCION SLU,GRUPO PEÑA AUTOMOCION SLU,,,,,63
GS STAR GMBH,GS STAR GMBH,,,,,13
GSA SRL,GSA SRL,,,,,19
GUANG ZHOU LOU YUAN KE JI XIAN GONG SI,GUANG ZHOU LOU YUAN KE JI XIAN GONG SI,,,,,3
GUICHARD MONSIEUR LEO,GUICHARD MONSIEUR LEO,,,,,14
GUILLAUME GOULETBOUDREAU,GUILLAUME GOULETBOUDREAU,,,,,3
GÜLTEN ARIKAN MÜNCHEN,GÜLTEN ARIKAN MÜNCHEN,,,,,44
GUNNAR TREDUP ORANIENBURG,GUNNAR TREDUP ORANIENBURG,,,,,3
GÜNTER AURAND HOMBERG,GÜNTER AURAND HOMBERG,,,,,3
GÜNTER OFFERGELD KÖLN,GÜNTER OFFERGELD KÖLN,,,,,37
GÜNTER REINKE HAMBURG,GÜNTER REINKE HAMBURG,,,,,36
GÜNTHER BEILNER SCHÖNAICH,GÜNTHER BEILNER SCHÖNAICH,,,,,3
GUTACHTEN NORDWEST IBR GMBH,GUTACHTEN NORDWEST IBR GMBH,,,,,13
GUTIERREZ CAR SLU,GUTIERREZ CAR SLU,,,,,42
GUTTING RECHTSANWÄLTE,GUTTING RECHTSANWÄLTE,,,,,92
H HOTEL ERFURT,H HOTEL ERFURT,,,,,58
H HOTEL NÜRNBERG,H HOTEL NÜRNBERG,,,,,58
H SCHNITZLER EK FAHRZEUGBAU MÖCHENGLADBACH,H SCHNITZLER EK FAHRZEUGBAU MÖCHENGLADBACH,,,,,3
H3FACILITY BV,H3FACILITY BV,,,,,17
HAACK SANITÄRHEIZUNG GMBH,HAACK SANITÄRHEIZUNG GMBH,,,,,13
HABECK HOTEL & GASTRONOMIE GMBH WEIL AM RHEIN,HABECK HOTEL & GASTRONOMIE GMBH WEIL AM RHEIN,,,,,58
HAFENRESIDENZ STRALSUND HAFENUND SEEGASTRONOMIE STRALSUND GMBH,HAFENRESIDENZ STRALSUND HAFENUND SEEGASTRONOMIE STRALSUND GMBH,,,,,13
HÄFNER STRUNK KFZSERVICE GMBH & CO KG,HÄFNER STRUNK KFZSERVICE GMBH & CO KG,,,,,31
HAFREN DYFRDWY SEVERN DEE,HAFREN DYFRDWY SEVERN DEE,,,,,3
HAGELSCHADEN ZENTRUM DEUTSCHLAND GMBH IBBENBÜREN,HAGELSCHADEN ZENTRUM DEUTSCHLAND GMBH IBBENBÜREN,,,,,13
HAMDANE MERIEM,HAMDANE MERIEM,,,,,3
HAMED HABIBI STELLPLÄTZE KASSEL,HAMED HABIBI STELLPLÄTZE KASSEL,,,,,3
HAMILTON AUDI,HAMILTON AUDI,,,,,3
HAMPTON INN,HAMPTON INN,,,,,3
HANEDAN BONN GMBH BONN,HANEDAN BONN GMBH BONN,,,,,13
HANS BRANDENBURG GMBH HILDEN,HANS BRANDENBURG GMBH HILDEN,,,,,13
HANS GROSS EK SCHWARZAAH,HANS GROSS EK SCHWARZAAH,,,,,3
HANSEHOTEL GMBH STENDAL,HANSEHOTEL GMBH STENDAL,,,,,13
HANSESTADT GREIFSWALD,HANSESTADT GREIFSWALD,,,,,3
HANSESTADT STENDAL,HANSESTADT STENDAL,,,,,3
HANSETRANS HANSEATISCHE TRANSPORTGESELLSCHAFT MBH BREMEN,HANSETRANS HANSEATISCHE TRANSPORTGESELLSCHAFT MBH BREMEN,,,,,3
HANSJOACHIM RATHJEN AUKRUG,HANSJOACHIM RATHJEN AUKRUG,,,,,3
HANSJOSEF SIEMERS BÜHREN,HANSJOSEF SIEMERS BÜHREN,,,,,3
HANSTONS BODYSHOP & GARAGE SERVICES,HANSTONS BODYSHOP & GARAGE SERVICES,,,,,94
HARALD KLÖCKNER LOHMAR,HARALD KLÖCKNER LOHMAR,,,,,3
HARB AHMED,HARB AHMED,,,,,3
HARIRAM GOPALAKRISHNAN,HARIRAM GOPALAKRISHNAN,,,,,3
HARRISON INDUSTRIAL,HARRISON INDUSTRIAL,,,,,3
HARTIG BAUR MÜNSTERHAUSEN,HARTIG BAUR MÜNSTERHAUSEN,,,,,3
HARTMUT QUAST LEINFELDENECHTERDINGEN,HARTMUT QUAST LEINFELDENECHTERDINGEN,,,,,3
HASIC SCHMIR LÜBECK,HASIC SCHMIR LÜBECK,,,,,3
HATUSA TENERIFE SLU,HATUSA TENERIFE SLU,,,,,63
HAURI GMBH SCHOPFHEIM,HAURI GMBH SCHOPFHEIM,,,,,13
HAUS HAINSTEIN GMBH,HAUS HAINSTEIN GMBH,,,,,3
HAUS RUHRBRÜCKE FRÖNDENBERG,HAUS RUHRBRÜCKE FRÖNDENBERG,,,,,3
HAUS SPARKUHL HOTEL GARNI GMBH,HAUS SPARKUHL HOTEL GARNI GMBH,,,,,58
HAVENHAUS GMBH BREMEN,HAVENHAUS GMBH BREMEN,,,,,13
HAVOS BOG BV,HAVOS BOG BV,,,,,17
HAYEF MONSIEUR YOUNESS,HAYEF MONSIEUR YOUNESS,,,,,14
HAZELWOOD HOLDINGS,HAZELWOOD HOLDINGS,,,,,3
HBC RECHTSANWÄLTE EGBR NÜRNBERG,HBC RECHTSANWÄLTE EGBR NÜRNBERG,,,,,92
HBF SAS,HBF SAS,,,,,68
HBG,HBG,,,,,3
HEALD DYLAN,HEALD DYLAN,,,,,3
HEBERT CARMEN,HEBERT CARMEN,,,,,3
HEES PETERS GMBH TRIER,HEES PETERS GMBH TRIER,,,,,13
HEIDI STENGL KREFELD,HEIDI STENGL KREFELD,,,,,3
HEIDI STETTNER WÜSTENROT,HEIDI STETTNER WÜSTENROT,,,,,3
HEIKO HERBERT BAUER URMITZ,HEIKO HERBERT BAUER URMITZ,,,,,3
HEINO DIRKSEN APEN,HEINO DIRKSEN APEN,,,,,3
HEINZ PICHENET GMBH & CO KEMPEN,HEINZ PICHENET GMBH & CO KEMPEN,,,,,13
HEINZ SANDER BERLIN,HEINZ SANDER BERLIN,,,,,39
HELEVA CONSEILS,HELEVA CONSEILS,,,,,3
HELGA UND MARTIN LEFFERSMEPPEN,HELGA UND MARTIN LEFFERSMEPPEN,,,,,59
HELLA SCHUMANN KROSTITZ,HELLA SCHUMANN KROSTITZ,,,,,3
HENRIK HEIDEN GEORGENSMÜND,HENRIK HEIDEN GEORGENSMÜND,,,,,3
HENRY MONSIEUR JESSY,HENRY MONSIEUR JESSY,,,,,14
HERBER MONSIEUR THOMAS,HERBER MONSIEUR THOMAS,,,,,24
HERBER MONSIEUR THOMAS,HERBER MONSIEUR THOMAS,,,,,24
HEREDERAS DE PARRAGA CB,HEREDERAS DE PARRAGA CB,,,,,3
HEREDEROS DE ARGIMIRO BARREIRO GARCIA,HEREDEROS DE ARGIMIRO BARREIRO GARCIA,,,,,72
HERMANN BUNTE GMBH&COKG MERCEDES,HERMANN BUNTE GMBH&COKG MERCEDES,,,,,65
HERMANN MÜLLENBERG KÖNIGSWINTER,HERMANN MÜLLENBERG KÖNIGSWINTER,,,,,3
HERNAN AUTOMOCION SL,HERNAN AUTOMOCION SL,,,,,9
HERRENKRUG GMBH MAGDEBURG,HERRENKRUG GMBH MAGDEBURG,,,,,13
HERRNBROD & STÄNDECKE OHG,HERRNBROD & STÄNDECKE OHG,,,,,3
HESS SERVICE GMBH & CO KG KÜNZELL,HESS SERVICE GMBH & CO KG KÜNZELL,,,,,18
HH KFZLACKIERUNGEN OBERBOIHINGEN,HH KFZLACKIERUNGEN OBERBOIHINGEN,,,,,3
HH10 HOTELBETRIEBS UND MANAGEMENT GMBH,HH10 HOTELBETRIEBS UND MANAGEMENT GMBH,,,,,43
HIKMET ALTINEL BERLIN,HIKMET ALTINEL BERLIN,,,,,39
HILDE MARIEN,HILDE MARIEN,,,,,3
HILGER AUTOLACKIERUNG GMBH WERL,HILGER AUTOLACKIERUNG GMBH WERL,,,,,13
HIRO MOTORSL,HIRO MOTORSL,,,,,3
HJ BARTLETT ELECTRIC,HJ BARTLETT ELECTRIC,,,,,27
HJ BÜNDER GMBH EUSKIRCHEN,HJ BÜNDER GMBH EUSKIRCHEN,,,,,13
HOFF GMBH PEUGEOT CITROEN TRIER,HOFF GMBH PEUGEOT CITROEN TRIER,,,,,13
HOFMANN GMBH,HOFMANN GMBH,,,,,13
HOLGER FIEDLER DÜREN,HOLGER FIEDLER DÜREN,,,,,3
HOLIDAY HEINZ&LINSE GMBH&COKG,HOLIDAY HEINZ&LINSE GMBH&COKG,,,,,65
HOLIDAY INN & SUITES,HOLIDAY INN & SUITES,,,,,3
HOLIDAY INN BRUSSELS AIRPORT,HOLIDAY INN BRUSSELS AIRPORT,,,,,3
HOLIDAY INN DRESDEN,HOLIDAY INN DRESDEN,,,,,3
HOLZTRATTNER USCHMIDT ANWALTSKANZLEI,HOLZTRATTNER USCHMIDT ANWALTSKANZLEI,,,,,1
HOME ELEC,HOME ELEC,,,,,3
HONDA STBASILE,HONDA STBASILE,,,,,3
HOOKTXT,HOOKTXT,,,,,3
HOPTE 2S,HOPTE 2S,,,,,3
HORST METTJES MALER UND LACKIERMEISTER HINTE,HORST METTJES MALER UND LACKIERMEISTER HINTE,,,,,23
HORST ROLAND ROTH WEIHNGARTEN,HORST ROLAND ROTH WEIHNGARTEN,,,,,3
HORST STEINBACHER MÜNCHEN,HORST STEINBACHER MÜNCHEN,,,,,44
HORTA NV,HORTA NV,,,,,38
HÖSCHLER KAROSSERIE UND LACKIERZENTRUM EK,HÖSCHLER KAROSSERIE UND LACKIERZENTRUM EK,,,,,23
HOSTELERIA ALMERIENSE SCA,HOSTELERIA ALMERIENSE SCA,,,,,3
HOSTELLERIE BACHER GMBH NEUNKIRCHEN,HOSTELLERIE BACHER GMBH NEUNKIRCHEN,,,,,13
HOTEL & GASTHAUS LÖWEN WALDKIRCH,HOTEL & GASTHAUS LÖWEN WALDKIRCH,,,,,58
HOTEL & SPEISEGASTSTÄTTE MÜHLHAUSEN,HOTEL & SPEISEGASTSTÄTTE MÜHLHAUSEN,,,,,58
HOTEL ADLER FRIEDRICHSHAFEN,HOTEL ADLER FRIEDRICHSHAFEN,,,,,58
HOTEL ALEX STAMMHAM,HOTEL ALEX STAMMHAM,,,,,58
HOTEL ALPHA GARNI NÜRNBERG,HOTEL ALPHA GARNI NÜRNBERG,,,,,58
HOTEL ALTE WERFT GMBH & CO KG PAPENBURG,HOTEL ALTE WERFT GMBH & CO KG PAPENBURG,,,,,31
HOTEL ALTES EISHAUS,HOTEL ALTES EISHAUS,,,,,58
HOTEL AM BERG ESSLINGEN,HOTEL AM BERG ESSLINGEN,,,,,58
HOTEL AM JUNGFERNSTIEG,HOTEL AM JUNGFERNSTIEG,,,,,58
HOTEL AM KAPONIER GMBH,HOTEL AM KAPONIER GMBH,,,,,58
HOTEL AM LUDWIGSPLATZ GIESSEN,HOTEL AM LUDWIGSPLATZ GIESSEN,,,,,58
HOTEL AM SCHLOSSBERG,HOTEL AM SCHLOSSBERG,,,,,58
HOTEL ANTARES RENE MITTAG,HOTEL ANTARES RENE MITTAG,,,,,58
HOTEL APARTHAUS SELECT,HOTEL APARTHAUS SELECT,,,,,58
HOTEL ATRIUM PASSAU,HOTEL ATRIUM PASSAU,,,,,58
HOTEL BAMBERGER HOF BELLEVUE OHG,HOTEL BAMBERGER HOF BELLEVUE OHG,,,,,7
HOTEL BARNIMER HOF WANDLITZ,HOTEL BARNIMER HOF WANDLITZ,,,,,7
HOTEL BERLINER BÄR BERLIN,HOTEL BERLINER BÄR BERLIN,,,,,39
HOTEL BIRKE GMBH & CO KG,HOTEL BIRKE GMBH & CO KG,,,,,31
HOTEL BLAUES HAUS OTTERBERG,HOTEL BLAUES HAUS OTTERBERG,,,,,58
HOTEL BRANDENBURGER TOR POTSDAM GMBH,HOTEL BRANDENBURGER TOR POTSDAM GMBH,,,,,58
HOTEL BÜRGER SIEGEN,HOTEL BÜRGER SIEGEN,,,,,58
HOTEL CAFE BERGSCHLÖSSCHEN BAMBERG,HOTEL CAFE BERGSCHLÖSSCHEN BAMBERG,,,,,58
HOTEL CENTRAL BAD MERGENTHEIM,HOTEL CENTRAL BAD MERGENTHEIM,,,,,26
HOTEL CIUDAD DE FUENLABRADA CENTRO INTEGRADO SL,HOTEL CIUDAD DE FUENLABRADA CENTRO INTEGRADO SL,,,,,58
HOTEL DE BILDERBERG,HOTEL DE BILDERBERG,,,,,58
HOTEL DEUTSCHES HAUS BRAUNSCHWEIG,HOTEL DEUTSCHES HAUS BRAUNSCHWEIG,,,,,58
HOTEL DOCK1 REGENSBURG,HOTEL DOCK1 REGENSBURG,,,,,67
HOTEL DOCK1 REGENSBURG,HOTEL DOCK1 REGENSBURG,,,,,67
HOTEL DOMECK BAUTZEN,HOTEL DOMECK BAUTZEN,,,,,58
HOTEL DOMIZIL INGOLSTADT,HOTEL DOMIZIL INGOLSTADT,,,,,58
HOTEL EXCELSIOR BOCHUM,HOTEL EXCELSIOR BOCHUM,,,,,97
HOTEL EXCELSIOR KASSEL,HOTEL EXCELSIOR KASSEL,,,,,58
HOTEL FONTORIA SA,HOTEL FONTORIA SA,,,,,32
HOTEL FRANZ IN SERVICE GMBH,HOTEL FRANZ IN SERVICE GMBH,,,,,18
HOTEL FRIEDRICH FREIHERR VON SCHWARZENBERG,HOTEL FRIEDRICH FREIHERR VON SCHWARZENBERG,,,,,58
HOTEL FRUERLUND FLENSBURG,HOTEL FRUERLUND FLENSBURG,,,,,58
HOTEL GARNI AM UENGLINGER TOR,HOTEL GARNI AM UENGLINGER TOR,,,,,58
HOTEL GARNI UND CAFE GEISLER GMBH,HOTEL GARNI UND CAFE GEISLER GMBH,,,,,23
HOTEL GASTHAUS SONNE,HOTEL GASTHAUS SONNE,,,,,58
HOTEL GASTHOF GOLDENER LÖWE,HOTEL GASTHOF GOLDENER LÖWE,,,,,58
HOTEL GASTHOF WALDHORN HEEL GMBH,HOTEL GASTHOF WALDHORN HEEL GMBH,,,,,58
HOTEL GOLDENES LAMM DUDENHOFEN,HOTEL GOLDENES LAMM DUDENHOFEN,,,,,58
HOTEL GOLIATH AM DOM GMBH REGENSBURG,HOTEL GOLIATH AM DOM GMBH REGENSBURG,,,,,67
HOTEL GRÜNWALD GMBH MÜNCHEN,HOTEL GRÜNWALD GMBH MÜNCHEN,,,,,44
HOTEL GUT GROSSROTTER HOF,HOTEL GUT GROSSROTTER HOF,,,,,7
HOTEL HELLERS TWENTY FOUR,HOTEL HELLERS TWENTY FOUR,,,,,58
HOTEL HELLFELD GBR,HOTEL HELLFELD GBR,,,,,91
HOTEL JONATHAN LIPPSTADT OTHER MANAGEMENT UG,HOTEL JONATHAN LIPPSTADT OTHER MANAGEMENT UG,,,,,43
HOTEL KARLSHOF KARLSDORF,HOTEL KARLSHOF KARLSDORF,,,,,58
HOTEL KRONE RIELASINGEN,HOTEL KRONE RIELASINGEN,,,,,58
HOTEL LAMM SINGEN,HOTEL LAMM SINGEN,,,,,58
HOTEL LINDERHOF,HOTEL LINDERHOF,,,,,58
HOTEL LO SMERALDO GMBH HEBERTSHAUSEN,HOTEL LO SMERALDO GMBH HEBERTSHAUSEN,,,,,58
HOTEL MEDAILLON INH N ZARKOVIC,HOTEL MEDAILLON INH N ZARKOVIC,,,,,58
HOTEL MEINERS,HOTEL MEINERS,,,,,58
HOTEL MERBITZER HOF DRESDEN,HOTEL MERBITZER HOF DRESDEN,,,,,7
HOTEL MONT GABRIEL,HOTEL MONT GABRIEL,,,,,58
HOTEL MÜHLENTHAL GMBH,HOTEL MÜHLENTHAL GMBH,,,,,58
HOTEL NATIONAL BAMBERG,HOTEL NATIONAL BAMBERG,,,,,58
HOTEL NEWTON HEILBRONN EK,HOTEL NEWTON HEILBRONN EK,,,,,58
HOTEL NOVOSTAR GÖTTINGEN,HOTEL NOVOSTAR GÖTTINGEN,,,,,58
HOTEL NOVUM HINTE,HOTEL NOVUM HINTE,,,,,58
HOTEL POST ASCHHEIM,HOTEL POST ASCHHEIM,,,,,58
HOTEL RAMOR DUISBURG,HOTEL RAMOR DUISBURG,,,,,58
HOTEL RESTAURANT JÖGERHOF BRÜHL,HOTEL RESTAURANT JÖGERHOF BRÜHL,,,,,58
HOTEL ROSENHAUS GMBH VELBERT,HOTEL ROSENHAUS GMBH VELBERT,,,,,58
HOTEL ROSI GMBH REGENSBURG,HOTEL ROSI GMBH REGENSBURG,,,,,67
HOTEL SCHERF,HOTEL SCHERF,,,,,58
HOTEL SCHLOSS EDESHEIM,HOTEL SCHLOSS EDESHEIM,,,,,58
HOTEL SCHLOSSSCHENKE IDAR OBERSTEIN,HOTEL SCHLOSSSCHENKE IDAR OBERSTEIN,,,,,58
HOTEL SCHMIDBAUR DONAUW,HOTEL SCHMIDBAUR DONAUW,,,,,58
HOTEL SCHOBER FREIBERG A N,HOTEL SCHOBER FREIBERG A N,,,,,58
HOTEL SCHÖNAU LINDAU,HOTEL SCHÖNAU LINDAU,,,,,58
HOTEL SCHÖNE AUSSICHT WILHELMSHAVEN,HOTEL SCHÖNE AUSSICHT WILHELMSHAVEN,,,,,58
HOTEL SCHREIBERHOF,HOTEL SCHREIBERHOF,,,,,58
HOTEL SERVATIUS KÖLN,HOTEL SERVATIUS KÖLN,,,,,37
HOTEL SONNENHOF GMBH KLEINASPACH,HOTEL SONNENHOF GMBH KLEINASPACH,,,,,58
HOTEL STADT AURICH GMBH,HOTEL STADT AURICH GMBH,,,,,78
HOTEL STADT KAMEN KAMEN,HOTEL STADT KAMEN KAMEN,,,,,78
HOTEL STOLTERAA WARNEMÜNDE,HOTEL STOLTERAA WARNEMÜNDE,,,,,58
HOTEL TANDEM CAFE BAMBERG,HOTEL TANDEM CAFE BAMBERG,,,,,58
HOTEL U RESTAURANT ZUM FUCHSEN,HOTEL U RESTAURANT ZUM FUCHSEN,,,,,82
HOTEL VELO GMBH,HOTEL VELO GMBH,,,,,58
HOTEL VILLA ELBEN LÖRRACH,HOTEL VILLA ELBEN LÖRRACH,,,,,58
HOTEL VOLLMANN WEILHEIM,HOTEL VOLLMANN WEILHEIM,,,,,58
HOTEL WEGNER,HOTEL WEGNER,,,,,58
HOTEL WEINFORUM FRANKEN EIBELSTADT,HOTEL WEINFORUM FRANKEN EIBELSTADT,,,,,58
HOTEL WEINGÄRTNER,HOTEL WEINGÄRTNER,,,,,58
HOTEL WINDFELDER,HOTEL WINDFELDER,,,,,58
HOTEL ZEITGEIST WARBURG KG,HOTEL ZEITGEIST WARBURG KG,,,,,31
HOTEL ZUM AUGARTEN SPEYER,HOTEL ZUM AUGARTEN SPEYER,,,,,82
HOTEL ZUM GRÜNEN BAUM HERBRECHTINGEN,HOTEL ZUM GRÜNEN BAUM HERBRECHTINGEN,,,,,82
HOTEL ZUM KUHHIRTEN BREMEN,HOTEL ZUM KUHHIRTEN BREMEN,,,,,82
HOTEL ZUM SCHEPPEN ECK GMBH,HOTEL ZUM SCHEPPEN ECK GMBH,,,,,82
HOTEL ZUR ALTEN BRÜCKE HEIDELBERG,HOTEL ZUR ALTEN BRÜCKE HEIDELBERG,,,,,0
HOTEL ZUR ERHOLUNG & AMMES LANDHAUS,HOTEL ZUR ERHOLUNG & AMMES LANDHAUS,,,,,0
HOTEL ZUR POST INH KLAUS DORNSIEPEN,HOTEL ZUR POST INH KLAUS DORNSIEPEN,,,,,0
HOTEL ZUR POST WIEHL GMBH,HOTEL ZUR POST WIEHL GMBH,,,,,0
HOTEL ZUR THERME BAD WESTERNKOTTEN,HOTEL ZUR THERME BAD WESTERNKOTTEN,,,,,0
HOTELES ALBORAN SL,HOTELES ALBORAN SL,,,,,9
HOTELES EL BALCON SL,HOTELES EL BALCON SL,,,,,9
HOTELES ELBA SLU,HOTELES ELBA SLU,,,,,63
HOTELES RIO AZOR SL,HOTELES RIO AZOR SL,,,,,9
HOTELRESTAURANT BARBAROSSAHOF KAISERSLAUTERN,HOTELRESTAURANT BARBAROSSAHOF KAISERSLAUTERN,,,,,83
HOTELRESTAURANT BLUME BADEN BADEN,HOTELRESTAURANT BLUME BADEN BADEN,,,,,83
HOTELRESTAURANT FÜCK LEVERKUSEN,HOTELRESTAURANT FÜCK LEVERKUSEN,,,,,83
HOTELRESTAURANT GEROMONT,HOTELRESTAURANT GEROMONT,,,,,83
HOTELRESTAURANT SCHMACHTENBERGSHOF KAISER OHG,HOTELRESTAURANT SCHMACHTENBERGSHOF KAISER OHG,,,,,83
HOTELRESTAURANT SONNENECK,HOTELRESTAURANT SONNENECK,,,,,83
HOTELRESTAURANT SONNENECK,HOTELRESTAURANT SONNENECK,,,,,83
HOTELRESTAURANT WALDSCHLOESSCHEN ARNSBERG,HOTELRESTAURANT WALDSCHLOESSCHEN ARNSBERG,,,,,83
HOTELRESTAURANTBAUMANN FREIBERG,HOTELRESTAURANTBAUMANN FREIBERG,,,,,3
HOTOND SPORTHOTEL,HOTOND SPORTHOTEL,,,,,3
HUBER & SÖHNE GMBH,HUBER & SÖHNE GMBH,,,,,13
HUBERT DAUM EDEWECHT,HUBERT DAUM EDEWECHT,,,,,3
HUBERT KÖNNING STADTLOHN,HUBERT KÖNNING STADTLOHN,,,,,3
HUBRED NAOMI,HUBRED NAOMI,,,,,3
HUISMAN LEIDEN,HUISMAN LEIDEN,,,,,3
HUNTERS LAND ROVER,HUNTERS LAND ROVER,,,,,3
HUXLEY BERTRAM,HUXLEY BERTRAM,,,,,3
HYATT CENTRIC MONTREAL,HYATT CENTRIC MONTREAL,,,,,3
HYUPERSA VIGO SL,HYUPERSA VIGO SL,,,,,9
IBER PROTEXION LABORAL SL,IBER PROTEXION LABORAL SL,,,,,9
IBIS PERPIGNAN CENTRE,IBIS PERPIGNAN CENTRE,,,,,3
ICARUS MOTORS,ICARUS MOTORS,,,,,41
ICE CONTRACTING,ICE CONTRACTING,,,,,3
ID LOGIC,ID LOGIC,,,,,3
IDEAL GOURMET,IDEAL GOURMET,,,,,3
IGNACIO JAVIER ALCALDE PEREA,IGNACIO JAVIER ALCALDE PEREA,,,,,3
IHKBILDUNGSZENTRUM KARLSRUHE GMBH,IHKBILDUNGSZENTRUM KARLSRUHE GMBH,,,,,33
IL CASCINALENUOVO DI FERRETTO ROBERTO E WALTER E C,IL CASCINALENUOVO DI FERRETTO ROBERTO E WALTER E C,,,,,57
ILIONX,ILIONX,,,,,3
ILIONX GROUP BV,ILIONX GROUP BV,,,,,52
ILUSCAR RIVAS SL,ILUSCAR RIVAS SL,,,,,9
IMA SOLUTIONS,IMA SOLUTIONS,,,,,56
IMMOBILIER ENTREPRISES VAUCLUSE,IMMOBILIER ENTREPRISES VAUCLUSE,,,,,3
IMMOMONTAUBAN,IMMOMONTAUBAN,,,,,3
IMPRIMERIE SENSEY SAS,IMPRIMERIE SENSEY SAS,,,,,68
INA KOHLER BERLIN,INA KOHLER BERLIN,,,,,39
INACTIVO ARGIMIRO BARREIRO GARCIA,INACTIVO ARGIMIRO BARREIRO GARCIA,,,,,72
INACTIVO EUROPARIS SL,INACTIVO EUROPARIS SL,,,,,9
INACTIVO LAYHER SA,INACTIVO LAYHER SA,,,,,32
INACTIVO MARTINEZ MAQUEDA ELOINA,INACTIVO MARTINEZ MAQUEDA ELOINA,,,,,3
INACTIVO NORGLAS LLANO SL,INACTIVO NORGLAS LLANO SL,,,,,9
INDAMOTOR SA,INDAMOTOR SA,,,,,32
INDRA JAHN DARMSTADT,INDRA JAHN DARMSTADT,,,,,3
INDROWSKI MADAME VALERIE,INDROWSKI MADAME VALERIE,,,,,30
INDUSAUTO HERNANDEZ SL,INDUSAUTO HERNANDEZ SL,,,,,9
INES RITTMEYER HAMBURG,INES RITTMEYER HAMBURG,,,,,36
INFINITI REGINA,INFINITI REGINA,,,,,3
INGENIEURBÜRO MANN & BIEDERMANN GMBH COBURG,INGENIEURBÜRO MANN & BIEDERMANN GMBH COBURG,,,,,13
INGO LEFFIN KÖLN,INGO LEFFIN KÖLN,,,,,37
INGRID MASCHKE BERLIN,INGRID MASCHKE BERLIN,,,,,39
INGRID MENAUER FELDKIRCHEN,INGRID MENAUER FELDKIRCHEN,,,,,3
INKA HERZIG REHNA,INKA HERZIG REHNA,,,,,3
INNGETRÄNKE BACHMAIER WASSERBURG,INNGETRÄNKE BACHMAIER WASSERBURG,,,,,3
INNOV8RS BV,INNOV8RS BV,,,,,17
INQUAR ADRIE JONK,INQUAR ADRIE JONK,,,,,3
INSIDES,INSIDES,,,,,3
INSTABOX ALBERTA,INSTABOX ALBERTA,,,,,3
INSTANT VINYL & LEATHER REPAIR,INSTANT VINYL & LEATHER REPAIR,,,,,3
INSTITUT FÜR ARBEITSFÄHIGKEIT GMBH MAINZ,INSTITUT FÜR ARBEITSFÄHIGKEIT GMBH MAINZ,,,,,13
INTERMEDIACHANNEL SRL,INTERMEDIACHANNEL SRL,,,,,19
INTERNATIONAL WORKPLACE LIMITED,INTERNATIONAL WORKPLACE LIMITED,,,,,51
INTERNESTOR GMBH BILLIE GMBH,INTERNESTOR GMBH BILLIE GMBH,,,,,13
INTINI SA,INTINI SA,,,,,32
INVERGOMAR RESTAURACION SL,INVERGOMAR RESTAURACION SL,,,,,9
IONEL RAT AUGSBURG,IONEL RAT AUGSBURG,,,,,3
IP PLUS SRL,IP PLUS SRL,,,,,19
IPD SASU,IPD SASU,,,,,3
IPROSPECT FRANCE,IPROSPECT FRANCE,,,,,86
IRFAN IBRAHIM KÖLN,IRFAN IBRAHIM KÖLN,,,,,37
IRIS DURST WETTENBERG,IRIS DURST WETTENBERG,,,,,3
IRIS LENZ PANTEN,IRIS LENZ PANTEN,,,,,3
IRIS VOLK METTINGEN,IRIS VOLK METTINGEN,,,,,3
