normalize_supplier_name,invoice_description,CategoryLevel1,CategoryLevel2,CategoryLevel3,CategoryLevel4,Cluster
GRANT THORNTON AUDIT AND ACCOUNTING,Audit of Storm Coaster Operations – Limited Review (HSE and Maintenance) - Deliverables to be aligned with the specifications mentioned in the Proposal (Pg.3)  - GT to be available for the final exit meeting (if needed),,,,,12
ASPIRE SYSTEMS CONSULTING MIDDLE EAST DMCC DUBAI BRANCH.,Support Resource services of Senior SCM Consultant (Onsite) - Shakul Hameed for Fusion Support for 3 Months.,,,,,451
HOMES 4 LIFE REAL ESTATE BROKER LLC,"Marketing Budget Reimbursement of Homes 4 Life Real Estate Broker for the months of August, September & October 2024.",,,,,188
ADAPT MIDDLE EAST,SOW 23 - 2024 - Dubai Mall – Bio Metric Requirement  for Guest Service Requirement – total in 14 locations including devices (iMemo-497178 ),,,,,451
BERKELEY SERVICES,Additional cleaners for At the Top - December 2024,,,,,22
BERKELEY SERVICES,Additional cleaners for At the Top - January 2025,,,,,22
BERKELEY SERVICES,Berkeley Contractual Services - December 2024,,,,,11
BERKELEY SERVICES,Berkeley Contractual Services - November 2024,,,,,11
BERKELEY SERVICES,Berkeley Contractual Services - October 2024,,,,,11
BERKELEY SERVICES,Berkley Cleaning Casual F & B December,,,,,22
BERKELEY SERVICES,Berkley Cleaning Casual F & B November,,,,,22
BERKELEY SERVICES,Extra casual berkley for festive Events,,,,,22
BERKELEY SERVICES,Glass Cleaning 2025,,,,,22
BERKELEY SERVICES,Supply of 3 casual for Ala carte service-Jan.25,,,,,22
COOLTECH ENERGY WATER TREATMENT (L.L.C),SUPPLY INSTALLATION AND COMMISIONING OF AUTO DOSING SYTEMS FOR SWIMMING POOLS,,,,,147
COOLTECH ENERGY WATER TREATMENT (L.L.C),SUPPLY INSTALLATION CALIBRATION OF AUTO DOSING SYTEMS FOR FOUNTAINS IN PARK ISLAND,,,,,490
VICTORY PRINTING PRESS L L C,ADM- CENTRAL LAUNDRY BILL BOOKS,,,,,446
VICTORY PRINTING PRESS L L C,Al-Bayt NYE menu,,,,,250
VICTORY PRINTING PRESS L L C,Bamboo key cards for Valet,,,,,446
VICTORY PRINTING PRESS L L C,Envelope small,,,,,446
VICTORY PRINTING PRESS L L C,F+B NYE Beverage Menu (Victory Printing),,,,,250
VICTORY PRINTING PRESS L L C,F+B Restaurant Terra E Mare Leaflet (Victory),,,,,446
VICTORY PRINTING PRESS L L C,Glass covers,,,,,446
VICTORY PRINTING PRESS L L C,Guest room - Bin Liners,,,,,117
VICTORY PRINTING PRESS L L C,HSK - HTL - GUEST NOTEPAD,,,,,446
VICTORY PRINTING PRESS L L C,Lanyards For NYE passes DEC 2024,,,,,432
VICTORY PRINTING PRESS L L C,Lanyards for the NYE badge,,,,,4
VICTORY PRINTING PRESS L L C,MAUSAM NAME BADGE,,,,,4
VICTORY PRINTING PRESS L L C,NYE BADGES & WRISTBANDS DEC 2024,,,,,432
VICTORY PRINTING PRESS L L C,NYE greeting card,,,,,197
VICTORY PRINTING PRESS L L C,Pool & Beach Voucher,,,,,446
VICTORY PRINTING PRESS L L C,RC - Re-order Reel Cinema Gift Cards,,,,,446
VICTORY PRINTING PRESS L L C,RC TDM - Printing of new menu (Platinum),,,,,250
VICTORY PRINTING PRESS L L C,RC TDM - Supply of beltwrap for pillow and blanket in Platinum (belly band),,,,,250
VICTORY PRINTING PRESS L L C,Signage,,,,,446
VICTORY PRINTING PRESS L L C,"Supply of ""DUBAI MALL"" Uniform Pin logo Material: Diecast metal  for guest service",,,,,446
VICTORY PRINTING PRESS L L C,Supply of Dubai Mall Paper Bags for guest service desk to use for customers,,,,,214
VICTORY PRINTING PRESS L L C,Supply of Festive popcorn box for RC TDM. Contact Lyka 044491942,,,,,446
VICTORY PRINTING PRESS L L C,Supply of UAE national day pins for Dubai mall guest service,,,,,446
VICTORY PRINTING PRESS L L C,TDM - OPERATIONS - NON WOOVEN BAS MEDUIM,,,,,396
VICTORY PRINTING PRESS L L C,TDM - OPERATIONS - VIP LOUNGE CHOCOLATE ROUND BOX,,,,,306
VICTORY PRINTING PRESS L L C,TDM - OPERATIONS - VIP LOUNGE ENVELOPE & LETTERHEAD,,,,,306
VICTORY PRINTING PRESS L L C,TDM - OPERATIONS - VIP LOUNGE NYE BOXES,,,,,306
VICTORY PRINTING PRESS L L C,TDM OPERATIONS - NON WOVEN BAGS - SMALL,,,,,396
VICTORY PRINTING PRESS L L C,TDM OPERATIONS - SUPPLY OF PAPER BAGS FOR DELIVERY TEAM,,,,,446
VICTORY PRINTING PRESS L L C,Tyvek Wristband,,,,,446
VICTORY PRINTING PRESS L L C,VBH - Key Jaket,,,,,446
BRANDINC MARKETING SOLUTIONS,1. Pre-launch Phase (2 months starting December 15th)  Cancellation of Services : Emaar can exit contract obligations with a notice of one (1) month at any point of the engagement,,,,,279
DULSCO,Deployment of (1) Community Coordinator (Haroon Palikkara) in Downtown Operations-Emaar Community Management from 01-February-2025 to 31-January-2026. (Renewal of LPO ECMPO200550) End User Oswald Vincent +971-4-3673305,,,,,12
MOHAMMED HABIBULLAH TECHNICAL SERVICES,CAPEX - ASV 100% replacment of the wallpaper in t1 level 54,,,,,205
MOHAMMED HABIBULLAH TECHNICAL SERVICES,FB24 ACH-R&M Hotel 100% Rectification work of faulty roller,,,,,15
MOHAMMED HABIBULLAH TECHNICAL SERVICES,FB24- ASV HOTEL 100% Hotel driveway floor grouting work.,,,,,258
MOHAMMED HABIBULLAH TECHNICAL SERVICES,FB24- ASV HOTEL 100% Level L near family pool tiles Buffing,,,,,258
MOHAMMED HABIBULLAH TECHNICAL SERVICES,FB24- ASV HOTEL 100% Rectification of lobby and 5th floor se,,,,,258
MOHAMMED HABIBULLAH TECHNICAL SERVICES,FB24- ASV HOTEL 100% Supply and installation of seating marb,,,,,258
MOHAMMED HABIBULLAH TECHNICAL SERVICES,FB24- ASV HOTEL 100% supply and replacement of 4 marble tile,,,,,258
MOHAMMED HABIBULLAH TECHNICAL SERVICES,FB24- ASV HOTEL 100% supply of black tile hotel lobby founta,,,,,258
MOHAMMED HABIBULLAH TECHNICAL SERVICES,FB24- ASV HOTEL 100% V-18264-019 - MS point - Replacement of,,,,,166
MOHAMMED HABIBULLAH TECHNICAL SERVICES,FB24- ASV HOTEL 100% V-18264-094 - Level 12 - Near fire hose,,,,,258
MOHAMMED HABIBULLAH TECHNICAL SERVICES,FB24-Leakage rectification & water proofing of the guest  Ro,,,,,15
MOHAMMED HABIBULLAH TECHNICAL SERVICES,ONE OFF 2024-RSV RES MF RES 64.42% HOT 26.42% RET 9.03% PAR,,,,,232
MOHAMMED HABIBULLAH TECHNICAL SERVICES,ONE OFF JOB-RBL- RES 100 % GF- Garbage room tile replacement,,,,,36
MOHAMMED HABIBULLAH TECHNICAL SERVICES,ONE OFF JOB-RML- RES 100% Painting of part of P10 area with,,,,,36
MOHAMMED HABIBULLAH TECHNICAL SERVICES,ONE OFF JOB-RVH-Replacement of the damaged door,,,,,36
MOHAMMED HABIBULLAH TECHNICAL SERVICES,OWNER's PO- Full wall painting-1BHK - Apt#3002-Address Downtown (MRW-3679372) Ref:- MHTS-15190-A,,,,,242
MOHAMMED HABIBULLAH TECHNICAL SERVICES,OWNER's PO-Full floor grouting -APT#T1-506-Address Sky Views (MRW-3729999) Ref:- MHTS-15283-A,,,,,242
MOHAMMED HABIBULLAH TECHNICAL SERVICES,OWNER's PO-Full wall painting - 2BHK - APT#T1-2805-Address Sky View(MRW-3697663) Ref:-MHTS-15212-A,,,,,242
MOHAMMED HABIBULLAH TECHNICAL SERVICES,OWNER's PO-Full wall painting -2 BHK-APT#T1-506-Address Sky Views (MRW-3729994) Ref:-  MHTS-15283-A,,,,,242
MOHAMMED HABIBULLAH TECHNICAL SERVICES,OWNER's PO-Full wall painting-1 BHK-APT#2407-Address Downtown (MRW-3731950) Ref:- MHTS-16427,,,,,242
MOHAMMED HABIBULLAH TECHNICAL SERVICES,OWNER's PO-Full wall painting-1 BHK-APT#4407-Address Downtown (MRW-3743154) Ref:- MHTS-16435,,,,,242
MOHAMMED HABIBULLAH TECHNICAL SERVICES,OWNER's PO-Repairing and re-polishing of marble coffee table top in Living area and Repairing and re-polishing of marble side table top in bedroom area-APT#T1-506-Address Sky Views (MRW-3730001) Ref:- MHTS-15283-A,,,,,242
MOHAMMED HABIBULLAH TECHNICAL SERVICES,OWNER's PO-Supply and installation of 50L kitchen water heater-APT#2412-Address Downtown (MRW-3059374) QTN Ref: MHTS-13784-A,,,,,50
MOHAMMED HABIBULLAH TECHNICAL SERVICES,OWNER's PO-Various Civil Work-APT#4610-Emaar Residences Boulevard (MRW-3708490) Ref: MHTS-15235-A,,,,,242
THE PALACE DOWNTOWN DUBAI,Catering Services – Downtown Sales Centre - Monthly Catering - November 2024.,,,,,10
THE PALACE DOWNTOWN DUBAI,F&B Disposable Items charges for the Catering Services at Downtown Sales centre for the month of November 2024.,,,,,10
THE PALACE DOWNTOWN DUBAI,NYE25 Gift vouchers,,,,,288
THE PALACE DOWNTOWN DUBAI,Payroll & Transportation for 03 Waiters for the Catering Services at Downtown Sales centre for the month of November 2024.,,,,,10
SPRINKLR,EEG | Supplier Sprinklr Inc | Marketing Option 3 Sprinklr Service | Qty:16 | Annual License,,,,,12
ENGIE COFELY ENERGY SERVICES,DUBAI HILLS SPLASH PARK : CFM288 VAR2 IFM - Inclusion of Dubai Hills Park Attraction _01 Oct 2024 to 15 Dec 2024 ( Extension of Services ) iMemo-542647-6693a1c9,,,,,22
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,"""FB - TAF 100%-Hotel Supply of 3M Scotch Tape and Curtain Ra",,,,,416
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,"""FB - TAF 100%-Hotel Supply of Glue Pads  at Address Hotel D",,,,,14
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,31st of December,,,,,272
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB - TAF 100%-Hotel Supply of Civil Materials at Address Hot,,,,,14
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB - TAF 100%-Hotel Supply of Electrical Materials  at Addre,,,,,14
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB24 - ADM 100% Hotel Audio to serial cable 2METER in Addre,,,,,14
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB24 - ADM 100% Hotel Supply of Battery in Address Dubai Ma,,,,,14
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB24 - ADM 100% Hotel Supply of Civil Materials in Address,,,,,14
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB24 - ADM 100% Hotel Supply of Civil Materials in Address,,,,,14
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB24 - ADM 100% Hotel Supply of Cloth Tape in Address Dubai,,,,,14
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB24 - ADM 100% Hotel Supply of LG TV in Address Dubai Mall,,,,,14
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB24 - ADM 100% Hotel Supply of LG TV in Address Dubai Mall,,,,,14
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB24 - ADM 100% HotelSupply of PVC Chain in Address Dubai M,,,,,14
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB24 ACH-R&M Hotel 100% Supply of hydraulic/gas spring,,,,,416
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB24- ASV HOTEL 100% supply of 2 boxes of ceiling tiles for,,,,,416
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB24- ASV HOTEL 100% supply of 5 pcs of shaving mirror light,,,,,416
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB24- ASV HOTEL 100% supply of directional signage in tower,,,,,416
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB24- ASV HOTEL 100% supply of emergency repair kit,,,,,416
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,"FB24- ASV HOTEL 100% Supply of GI 90 6"" Elbow",,,,,416
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB24- ASV HOTEL 100% Supply of guest room hand shattaf,,,,,272
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB24-DMC-Plumbing Material for monthly Consumables,,,,,416
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB24-PCH-Hotel 100% Supply of Guest Room Lights,,,,,272
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB24-PCH-Hotel 100% Supply of Hinges for guest room,,,,,272
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB24-PCH-Hotel 100% Supply of Swimming Pool Water Testing ki,,,,,272
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB24-Supply Of Room Care Program Materials for the month of,,,,,14
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB24-Supply of Water Hose 50 Meter in Address Downtown. End,,,,,14
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB24-TADD HOTEL 100% Supply of PVC Floor trunking Grey 25 No,,,,,416
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB-AHD 100% Supply of Civil Items in Armani Hotel,,,,,14
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,FB-AHD 100% Supply of Grohe fitting in Armani Hotel,,,,,416
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,NYE25 – ECM -  Supply of Portable Warning Signages (Emergency Vehicles) for Downtown Dubai Master Community,,,,,319
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,ONE OFF 2024-RDT 100% Supply of Balcony Light Full Set for r,,,,,416
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,ONE OFF JOB-RBL- RES 100 % Supply of various common area mat,,,,,409
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,ONE OFF JOB-RML- RES 100%Supply 0f door push bar handles Ema,,,,,409
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,ONE OFF JOB-RML- RES 36.77% HOT-48.21% P-15.02% Supply and i,,,,,482
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,ONE OFF JOB-RML- RES 36.77% HOT-48.21% P-15.02% Supply of 2,,,,,482
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,ONE-OFF JOB –RES RFV 100% Supply of Wall Paper Glue Address,,,,,409
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,OWNER's PO-Supply of Fire Alarm Detector-APT#2911-Emaar Residences Boulevard (MRW-3733536) Ref:- EST-006787,,,,,361
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,OWNER's PO-Supply of Gent Optical Heat Sounder S4 - 770 With Base-APT#2016-Emaar Residences Boulevard (MRW-3735848) Ref:- EST-006829,,,,,361
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,OWNER's PO-Supply of living room AC actuator-APT#5903-Address Downtown (MRW-3749359) Ref:- EST-007705,,,,,361
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,OWNER's PO-Supply of living room FCU motor-APT#2803 (HP)-Address Downtown (MRW-3742321) Ref:- EST-007662,,,,,361
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,OWNER's PO-Supply of Osram Bulbs-APT#T1-605-Address Sky View(MRW-3646984) Ref:-EST-007382,,,,,361
LAYRA BUILDING & CONSTRUCTION MATERIALS TRADING CO. L.L.C,Supply and Installation of Metal Ceiling Sheet and Drainpipe Connection at Emaar Sales center Downtown. End user: Mark Louis @ 043673994,,,,,319
MADINATI ENGINEERING CONSULTANTS,"Building Completion Certificate process under RGaAl Reem III-TH-12,TL Maeen-V-137, Plot#(388-1324), TL Zulal3-TH-305 B Plot# (388-1392), TL Zulal1-TH-055 C Plot#(388-1446), TL Zulal2-TH-170 Plot#(388-1403), S 2 C-TH-919 (394-5185)",,,,,12
JEBEL AL NOOR BUILDING MATERIALS TRADING,"""FB - TAF 100%-Hotel LED PANEL LIGHT 60X60 4000K SLIM OSRAM",,,,,210
JEBEL AL NOOR BUILDING MATERIALS TRADING,"""FB - TAF 100%-Hotel Supply of Materials at Address Hotel Du",,,,,210
JEBEL AL NOOR BUILDING MATERIALS TRADING,"""FB - TAF 100%-Hotel SUPPLY OF S.S MALE FEMALE SCREW 6MMX40M",,,,,210
JEBEL AL NOOR BUILDING MATERIALS TRADING,Daily operation materials,,,,,210
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB24 - ADM 100% Hotel LEGRAND DOOR BELL WITH TRANSFORMER  i,,,,,350
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB24 - ADM 100% Hotel Supply of Materials  in Address Dubai,,,,,210
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB24- ASV HOTEL 100% Supply of  spotlights - 20 nos for Hote,,,,,38
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB24- ASV HOTEL 100% supply of 15 pcs of hotel corrdiors  ho,,,,,38
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB24- ASV HOTEL 100% supply of 3 pcs of thermometer,,,,,38
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB24- ASV HOTEL 100% Supply of AV materials,,,,,38
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB24- ASV HOTEL 100% Supply of electrical materials for hote,,,,,38
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB24- ASV HOTEL 100% Supply of OTUN FENOMASTIC RICH MATT 20L,,,,,38
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB24- ASV HOTEL 100% Supply of Plumbing spares for live leak,,,,,38
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB24- POT HOTEL 100% Supply of cables   plug   gloves   shee,,,,,350
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB24- POT HOTEL 100% Supply of door closer   gypsum cutter,,,,,350
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB24- POT HOTEL 100% Supply of electrical transformer at Pal,,,,,350
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB24- POT HOTEL 100% Supply of water testing Kit in Palace D,,,,,350
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB24- POT HOTEL 100% Supply of wire connector and lifebuoy r,,,,,350
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB24-ARG-Supply of warning tape,,,,,350
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB24-Supply of Wallpaper Glue for hotel operations in Addres,,,,,350
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB24-TADD HOTEL 100% Supply Of  Room Care Program Materials,,,,,210
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB24-TADD HOTEL 100% Supply of Paint materials for hotel ope,,,,,210
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB24-VMC-Hotel 100%-Supply of Refrigerant Gas-R-404,,,,,350
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB-AHD 100% Supply of FCU fan Motor in AHD,,,,,267
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB-AHD 100% Supply of Octoral Paint Stocksin Armani,,,,,267
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB-AHD 100% Supply of Stock items in Armani Hotel,,,,,267
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB-AHD 100%Supply of Civil painting Items in Armani,,,,,267
JEBEL AL NOOR BUILDING MATERIALS TRADING,FB-TAF-100% HOTEL 4L WOODEN SAUNA BUCKET & LADLE  at Address,,,,,210
JEBEL AL NOOR BUILDING MATERIALS TRADING,GM ADDL-VHD Consumable civil materials for the hotel in VEH,,,,,280
JEBEL AL NOOR BUILDING MATERIALS TRADING,GM ADDL-VHD Electrical materials for the Christmas decoratio,,,,,280
JEBEL AL NOOR BUILDING MATERIALS TRADING,GM ADDL-VHD Metal Traffic Bollard for barricade the GF parki,,,,,280
JEBEL AL NOOR BUILDING MATERIALS TRADING,GM ADDL-VHD Steel Pole Barriers (50 Nos.) to barricade the,,,,,280
JEBEL AL NOOR BUILDING MATERIALS TRADING,Luggage trolley CASTOR WHEEL,,,,,267
JEBEL AL NOOR BUILDING MATERIALS TRADING,ONE OFF 2024-RSV RES MF RES 64.42% HOT 26.42% RET 9.03% PAR,,,,,383
JEBEL AL NOOR BUILDING MATERIALS TRADING,ONE OFF 2024-RSV RES MF RES 65.11% HOT 25.57% RET 9.13% PAR,,,,,383
JEBEL AL NOOR BUILDING MATERIALS TRADING,ONE OFF JOB-RBL- RES 100% Supply of electrical material in E,,,,,280
JEBEL AL NOOR BUILDING MATERIALS TRADING,ONE-OFF JOB-RVD- Res 100% –Supply of Materials VIDA RESIDENC,,,,,210
SABAH AL MADEENA UNIFORM,ACC replacement set,,,,,440
SABAH AL MADEENA UNIFORM,AEC-UNIFORM PASHMINA,,,,,136
SABAH AL MADEENA UNIFORM,Ajay Rana Uniform,,,,,181
SABAH AL MADEENA UNIFORM,AMAL PASHMINA (BLACK),,,,,136
SABAH AL MADEENA UNIFORM,CHEF JACKET,,,,,444
SABAH AL MADEENA UNIFORM,Chef Uniform For Origin Kitchen,,,,,26
SABAH AL MADEENA UNIFORM,Chef Unifrom,,,,,26
SABAH AL MADEENA UNIFORM,DELI - PASHMINA (BLACK),,,,,136
SABAH AL MADEENA UNIFORM,F&B Assignat Manger Shoes,,,,,440
SABAH AL MADEENA UNIFORM,F&B New Year Eve Uniforms,,,,,33
SABAH AL MADEENA UNIFORM,GI|2024 : ATM FNB BAR NEW JOINER's UNIFORM,,,,,440
SABAH AL MADEENA UNIFORM,Girish Uniform,,,,,181
SABAH AL MADEENA UNIFORM,GSA uniform (ADD Residence),,,,,181
SABAH AL MADEENA UNIFORM,Hashi - PASHMINA (BLACK),,,,,136
SABAH AL MADEENA UNIFORM,HK Trolley Bag - HSK - Hotel,,,,,437
SABAH AL MADEENA UNIFORM,HK-HK Attendant,,,,,437
SABAH AL MADEENA UNIFORM,HK-HK Attendant Uniform,,,,,437
SABAH AL MADEENA UNIFORM,HK-Supervisor Uniforms,,,,,437
SABAH AL MADEENA UNIFORM,HOUSEKEEPING UNIFORM,,,,,181
SABAH AL MADEENA UNIFORM,HR-Room Attendant Uniform,,,,,181
SABAH AL MADEENA UNIFORM,Inner Shirts for the FO & HSK Staff in Vida Residence Downto,,,,,33
SABAH AL MADEENA UNIFORM,Kandura & Ghutra Uniform for ASM Ibrahim,,,,,181
SABAH AL MADEENA UNIFORM,Kishore Uniform,,,,,181
SABAH AL MADEENA UNIFORM,Lounge PASHMINA (BLACK),,,,,136
SABAH AL MADEENA UNIFORM,Miscellaneous Expenses,,,,,440
SABAH AL MADEENA UNIFORM,New Joiner - Renzo Cruzado,,,,,440
SABAH AL MADEENA UNIFORM,New joiner Bellman Shafik,,,,,440
SABAH AL MADEENA UNIFORM,New Sous Chef Uniform,,,,,26
SABAH AL MADEENA UNIFORM,New Staff's Uniform,,,,,33
SABAH AL MADEENA UNIFORM,New Uniform for new Driver Risham,,,,,33
SABAH AL MADEENA UNIFORM,New Year Eve Shirts,,,,,33
SABAH AL MADEENA UNIFORM,PCH- Attendant Uniform,,,,,181
SABAH AL MADEENA UNIFORM,RDO-HK Uniform Replacement,,,,,181
SABAH AL MADEENA UNIFORM,Recreation Jacket,,,,,444
SABAH AL MADEENA UNIFORM,Recreation Jacket,,,,,444
SABAH AL MADEENA UNIFORM,RISTORANTE : PASHMINA,,,,,136
SABAH AL MADEENA UNIFORM,Shoe - New joiner Vishimi,,,,,440
SABAH AL MADEENA UNIFORM,Staff Uniform,,,,,181
SABAH AL MADEENA UNIFORM,Staff Uniform Adnane,,,,,181
SABAH AL MADEENA UNIFORM,Suleman Khan Uniform,,,,,181
SABAH AL MADEENA UNIFORM,Supply of Uniform for Hk associates & new joiner,,,,,440
SABAH AL MADEENA UNIFORM,Supply of Uniform for HK Supervisor,,,,,437
SABAH AL MADEENA UNIFORM,task force uniform f&b,,,,,181
SABAH AL MADEENA UNIFORM,THU SA Unifrom,,,,,445
SABAH AL MADEENA UNIFORM,UNIFORM BLOUSE FOR THERESA,,,,,181
SABAH AL MADEENA UNIFORM,UNIFORM FOR CHEF,,,,,26
SABAH AL MADEENA UNIFORM,UNIFORM FOR CHEF,,,,,26
SABAH AL MADEENA UNIFORM,UNIFORM FOR CHEF,,,,,26
SABAH AL MADEENA UNIFORM,Uniform for FO ambassador,,,,,181
SABAH AL MADEENA UNIFORM,Uniform For Housekeeping,,,,,181
SABAH AL MADEENA UNIFORM,Uniform for Mr. Abdalla,,,,,181
SABAH AL MADEENA UNIFORM,Uniform for New joiner Patisserie- Naw Say,,,,,440
SABAH AL MADEENA UNIFORM,Uniform for New joiner Patisserie- Theint Zar,,,,,440
SABAH AL MADEENA UNIFORM,Uniform- Shehroz,,,,,181
SABAH AL MADEENA UNIFORM,Uniforms for New joiners,,,,,33
SABAH AL MADEENA UNIFORM,Uniforms for Security Supervisor (Azeem Butt),,,,,437
SABAH AL MADEENA UNIFORM,VHD uniform for Hany- New Joiner,,,,,440
SABAH AL MADEENA UNIFORM,Winter Jacket,,,,,444
SABAH AL MADEENA UNIFORM,Winter Jackets,,,,,204
SABAH AL MADEENA UNIFORM,Winter jackets for F&B  team members,,,,,204
MARAHEB FOR EVENTS MANAGING EST,Arabic Coffee Man January 2025 Casual Hotel Lobby,,,,,318
MARAHEB FOR EVENTS MANAGING EST,Casual Staff Arabic Add Coffee and Shisha Man DEC 24,,,,,318
MARAHEB FOR EVENTS MANAGING EST,December- Casual Service Ewaan,,,,,47
MARAHEB FOR EVENTS MANAGING EST,December F&B Casual Service/Barista,,,,,47
